t,norm,peak,PR,R_rms
2.48,1.0000000000006428,0.0019397033431678302,3742.5109599743255,8.076568547217976
2.4825,1.000000000000643,0.0017400303430070824,3687.831707926748,8.080786689111573
2.485,1.0000000000006444,0.0015770415335381,3597.464798056335,8.08499147025521
2.4875000000000003,1.0000000000006442,0.0014252783540173665,3557.3994758598324,8.08919837780193
2.49,1.0000000000006455,0.001278357689672555,3667.174799558796,8.093421637881805
2.4925,1.0000000000006453,0.0010380836330106718,3840.45606264988,8.097670256857372
2.495,1.0000000000006461,0.0008066320082517626,3876.8490188018645,8.101946078233729
2.4975,1.0000000000006473,0.0008876244670989786,3811.229335158742,8.106244268398171
2.5,1.0000000000006468,0.000956571584875195,3765.876759938393,8.110555755097332
2.5025,1.0000000000006477,0.0013109226500407944,3846.480022626526,8.114870521942109
2.505,1.0000000000006495,0.0015181141120784798,3952.2341141018464,8.119180519907768
2.5075,1.0000000000006497,0.001440927542221456,3969.3102907026378,8.12348129658952
2.5100000000000002,1.0000000000006501,0.0011683126437836962,3949.027485005116,8.12777207739432
2.5125,1.0000000000006508,0.0012079727673542,3871.9608952864755,8.132054673198297
2.515,1.000000000000652,0.001591613439352837,3839.16626147675,8.136331973982475
2.5175,1.0000000000006513,0.0014473280113186686,3922.377078054142,8.140606790136768
2.52,1.0000000000006528,0.0012412400545313575,3991.8882893313857,8.144881471937062
2.5225,1.0000000000006533,0.001243320626768252,3994.636964207549,8.149158259493726
2.525,1.0000000000006541,0.001430560978782263,3960.012586714854,8.153439925630272
2.5275,1.0000000000006553,0.0013031633331821112,3959.141245019361,8.157730146238825
2.5300000000000002,1.0000000000006561,0.001258299210044792,4007.822567111175,8.162033204223054
2.5325,1.0000000000006573,0.0015424152389589788,3989.1051921387057,8.16635300484471
2.535,1.000000000000657,0.001744053392295818,3909.8962096148384,8.170691764671641
2.5375,1.0000000000006575,0.0017203799776668023,3806.2682640787652,8.175048949034888
2.54,1.0000000000006575,0.0015663015821530605,3755.370479415651,8.179420978628428
2.5425,1.0000000000006586,0.0012809098419667836,3830.9289666573604,8.183801933577621
2.545,1.00000000000066,0.0014394330218397415,3885.45244357856,8.188185083671831
2.5475,1.0000000000006606,0.0013732519855073695,3861.7906522398594,8.192564737678392
2.5500000000000003,1.0000000000006606,0.0011235438214220802,3808.0476414846657,8.19693777156705
2.5525,1.0000000000006615,0.001032670385583986,3750.608322748801,8.20130431137132
2.555,1.0000000000006624,0.0012976341461725818,3805.405323861928,8.20566735619787
2.5575,1.0000000000006632,0.001412310179667226,3907.3670214266713,8.210031503772278
2.56,1.0000000000006637,0.0013789056984272515,3931.376735634137,8.214401243004215
2.5625,1.000000000000665,0.001315045353600868,3904.7841282629656,8.218779404322389
2.565,1.0000000000006641,0.0012733380924136628,3844.9495496678855,8.223166276684685
2.5675,1.0000000000006661,0.001213729998443386,3816.6375121989017,8.227559655696906
2.57,1.0000000000006668,0.000986330826634531,3894.6043823173036,8.231955774277575
2.5725000000000002,1.0000000000006668,0.0008812464430894408,4020.458330994823,8.236350789172093
2.575,1.000000000000668,0.0007531490879006797,4123.363402727606,8.240742333586532
2.5775,1.0000000000006688,0.0008509321204119282,4121.377097490069,8.245130638199587
2.58,1.0000000000006695,0.0009493779187986238,4034.352389571382,8.24951886132675
2.5825,1.00000000000067,0.0011265273370119502,4029.7062312621224,8.25391250330688
2.585,1.0000000000006704,0.0014208080286326004,4104.222321100759,8.258318044851503
2.5875,1.000000000000672,0.0012830009501414363,4153.86454795114,8.262741169397682
2.59,1.0000000000006715,0.001005364849469916,4189.545653458747,8.267185047924977
2.5925000000000002,1.0000000000006728,0.0009257206035489143,4185.932635919773,8.271649154883182
2.595,1.0000000000006728,0.0009961669477868676,4146.506917930655,8.276128947370678
2.5975,1.0000000000006748,0.000981981837136456,4136.837201004578,8.280616515775662
2.6,1.0000000000006743,0.0010921393942067534,4105.894453106333,8.285102065660965
2.6025,1.0000000000006757,0.0017112936348926643,4059.736250656409,8.289575881504494
2.605,1.0000000000006761,0.002110748593915154,4006.7396031656685,8.294030304973147
2.6075,1.0000000000006763,0.002252225667687601,3956.1393400329903,8.298461263299425
2.61,1.0000000000006766,0.002245019747839678,3926.0087737100757,8.302868996592103
2.6125000000000003,1.0000000000006777,0.002068790604965266,3885.637139698524,8.307257823400349
2.615,1.0000000000006781,0.0015541626239758558,3862.259803618225,8.311635005909
2.6175,1.0000000000006797,0.0013083542973799632,3872.4319629029815,8.316008980620646
2.62,1.00000000000068,0.00104988459877943,3884.432554466869,8.320387371043816
2.6225,1.0000000000006812,0.0012752520958553848,3851.3959677564044,8.324775254279974
2.625,1.000000000000681,0.0012637120825353205,3851.809870844204,8.329174106927338
2.6275,1.0000000000006832,0.0011257177999094978,3877.9577342425246,8.33358170683781
2.63,1.0000000000006828,0.0011392774617518763,3909.3573470399037,8.337993040983196
2.6325,1.0000000000006828,0.0010517610829697565,3946.8937346272596,8.342402008504116
2.6350000000000002,1.0000000000006848,0.001175163329925212,3982.209084064526,8.34680347316262
2.6375,1.0000000000006857,0.0011411001165166819,4033.5316172917255,8.351195095307727
2.64,1.0000000000006857,0.0009150475086339028,4062.2905318700027,8.355578393084528
