t,norm,peak,PR,R_rms
5.115,1.0000000000009581,65.2625085094077,0.061545076029230386,8.48119554819015
5.1175,1.0000000000009583,65.3074494405194,0.06146053452963844,8.481630926518578
5.12,1.0000000000009588,65.34305993396788,0.06139368888622145,8.482067631239978
5.1225000000000005,1.0000000000009597,65.32303138425638,0.06143127533992909,8.482495626406436
5.125,1.0000000000009595,65.24655996032776,0.061575073143883705,8.482912435619042
5.1275,1.0000000000009606,65.22454363873968,0.061616574036572974,8.483325461306155
5.13,1.000000000000961,65.28204423826617,0.061508308225631685,8.48374643538315
5.1325,1.000000000000961,65.35306338624021,0.061374960048509695,8.484189755552448
5.135,1.0000000000009617,65.35284902894345,0.061375392147630686,8.484670293592337
5.1375,1.0000000000009628,65.25999958617633,0.06154976958155114,8.485198407890465
5.14,1.0000000000009626,65.21083375407659,0.06164238277263061,8.485774600538985
5.1425,1.000000000000963,65.2674474428295,0.06153574625174048,8.486390134729827
5.1450000000000005,1.0000000000009632,65.33582608673748,0.061407265812242914,8.487027999893542
5.1475,1.0000000000009632,65.35079351303148,0.061379192431127945,8.487664719373175
5.15,1.0000000000009637,65.29644084466912,0.0614812209733874,8.48827573096786
5.1525,1.0000000000009643,65.2359979587548,0.061594940727587484,8.488836890011614
5.155,1.000000000000965,65.24328134142084,0.06158120606649024,8.48933303304072
5.1575,1.0000000000009654,65.29135600240951,0.06149075603715154,8.48976417333633
5.16,1.0000000000009657,65.34260714849368,0.061394544736501806,8.490137636166327
5.1625000000000005,1.0000000000009657,65.34319533860271,0.06139343967915707,8.490470150203654
5.165,1.0000000000009661,65.26885594856223,0.061533026828542385,8.49079067032314
5.1675,1.0000000000009666,65.22062608664105,0.06162387608803597,8.491126251914714
5.17,1.0000000000009677,65.25714975528527,0.06155508923130619,8.491493848973958
5.1725,1.0000000000009683,65.32639794459979,0.06142491183812861,8.49190598722113
5.175,1.0000000000009677,65.35800075351747,0.06136561795644198,8.492366453820699
5.1775,1.0000000000009694,65.31044282070822,0.0614548374382388,8.492858938751866
5.18,1.000000000000969,65.23518919881836,0.0615963986402563,8.493358242907705
5.1825,1.00000000000097,65.2199147904422,0.06162515635652351,8.493841240952024
5.1850000000000005,1.0000000000009701,65.28773845719353,0.061497432559874915,8.494280169858435
5.1875,1.0000000000009708,65.37130984673715,0.061340626549319106,8.494653831167742
5.19,1.0000000000009717,65.34988197379661,0.061380782975683855,8.494958425435033
5.1925,1.0000000000009717,65.24426123302736,0.06157922261831147,8.495199790776669
5.195,1.000000000000972,65.20829843813686,0.06164703072533481,8.495395119653832
5.1975,1.0000000000009721,65.2697477386065,0.06153127587014615,8.495572176583101
5.2,1.0000000000009734,65.34564202495142,0.0613887046302854,8.495761379736319
5.2025,1.0000000000009734,65.36135346120739,0.061359283579428964,8.495991175759151
5.205,1.0000000000009734,65.2866348833495,0.06149955105307867,8.496279172761332
5.2075000000000005,1.0000000000009746,65.21606016460244,0.06163242995091264,8.496629759936791
5.21,1.0000000000009743,65.24231923480667,0.06158293259620391,8.49703551412257
5.2125,1.0000000000009759,65.31576202034628,0.06144480696093538,8.497476713633521
5.215,1.0000000000009757,65.36074552145435,0.06136042118809842,8.497927397836287
5.2175,1.000000000000976,65.32431539210204,0.06142875486043852,8.498360163527796
5.22,1.000000000000977,65.23052244127778,0.06160514397692744,8.498751958595719
5.2225,1.0000000000009763,65.22241041920114,0.06162045588801825,8.499091250762708
5.2250000000000005,1.0000000000009774,65.31258215340819,0.06145082167843295,8.499378737873966
5.2275,1.0000000000009779,65.34775395386437,0.06138480116973117,8.499626297227897
5.23,1.0000000000009777,65.30067476269345,0.06147317941321482,8.499854179421904
5.2325,1.0000000000009786,65.26400591937234,0.06154212743515394,8.500088061288587
5.235,1.0000000000009797,65.2720252646472,0.0615270175035569,8.500350530468685
5.2375,1.0000000000009794,65.29079133971908,0.061491732324516726,8.500651209125817
5.24,1.0000000000009803,65.28541043815547,0.061501869433564185,8.500991277302868
5.2425,1.0000000000009808,65.28695077254078,0.06149894177208882,8.501359881342545
5.245,1.0000000000009808,65.31985306504772,0.06143711255537506,8.501728196511758
5.2475000000000005,1.0000000000009814,65.3185118527352,0.061439650751007234,8.502065542699246
5.25,1.0000000000009819,65.260197373282,0.061549272566686034,8.50234269748804
5.2525,1.0000000000009823,65.2285053539304,0.06160897829176811,8.502528508521142
5.255,1.0000000000009832,65.28650190507844,0.061499823740339576,8.5026075886609
5.2575,1.0000000000009845,65.36539491713265,0.06135177364868146,8.502584251182032
5.26,1.0000000000009834,65.33267283816454,0.06141310759775942,8.502472172349135
5.2625,1.000000000000984,65.23623132677729,0.061594426960352486,8.50229593246015
5.265,1.0000000000009845,65.2303952399804,0.061605445951033885,8.502090636576773
5.2675,1.0000000000009859,65.28896349544904,0.06149517213979867,8.501891014111
5.2700000000000005,1.0000000000009859,65.33099201372433,0.06141620867094713,8.501722185631785
5.2725,1.0000000000009857,65.34272113622188,0.06139423800772845,8.501600067925711
5.275,1.0000000000009868,65.29248708702302,0.061488556311220674,8.501528378464274
5.2775,1.0000000000009863,65.22192597134053,0.06162137322271057,8.501492787871369
5.28,1.0000000000009877,65.23645042134515,0.06159405226697771,8.501470928359591
5.2825,1.0000000000009874,65.33185765459918,0.06141471709745642,8.501439521779577
5.285,1.0000000000009883,65.37190718680144,0.06133965297496784,8.501374044838872
5.2875000000000005,1.0000000000009892,65.2865982507314,0.06149972671473595,8.501259221804325
5.29,1.0000000000009888,65.22095708014129,0.06162332206021347,8.501092853159005
5.2925,1.0000000000009903,65.26881730085704,0.06153322480212258,8.50088418715042
